date,qqq,btc,qqq_idx,btc_idx,qqq_ret,btc_ret,corr90
2021-07-27,364.43,39184.61,115.00205118495377,77.62028595148965,-0.011017938071589461,0.05302646338140282,
2021-07-28,365.83,39999.97,115.44384486730411,79.23542200499143,0.0038416156737919316,0.020808169329744608,
2021-07-29,366.48,39993.53,115.64896336268107,79.22266509248095,0.0017767815652078855,-0.00016100012075015435,
2021-07-30,364.57,42094.78,115.0462305531888,83.38500397643482,-0.005211744160663723,0.0525397483042882,
2021-08-02,364.6,39153.01029454,115.05569756066775,77.55769050460916,8.228872370197315e-05,-0.06988442998062938,
2021-08-03,366.81,38255.05,115.75310044494935,75.77893259850065,0.006061437191442698,-0.022934642516241444,
2021-08-04,367.34,39772.47169848,115.92035091041055,78.78477356884622,0.0014448897249257353,0.0396659185775472,
2021-08-05,369.67,40849.95098302,116.65562182460792,80.91913831492384,0.006342897588065721,0.027091081809259787,
2021-08-06,368.05,42792.78790279,116.14440342074536,84.76767878195054,-0.004382286904536459,0.0475603243827043,
2021-08-09,368.73,46265.47427585,116.35898892360126,91.6466781977099,0.0018475750577366945,0.08115120662268405,
2021-08-10,366.84,45543.91666427,115.76256745242827,90.21735407935545,-0.005125701732975441,-0.015596027553458902,
2021-08-11,366.21,45670.172,115.56376029537063,90.46745163710233,-0.0017173699705593792,0.0027721668441627045,
2021-08-12,367.53,44434.3365,115.98030862444382,88.01940111678319,0.003604489227492458,-0.02706001413789294,
2021-08-13,368.82,47799.9721162,116.38738994603806,94.68634507610707,0.0035099175577504305,0.07574402773404754,
2021-08-16,368.98,45906.7425,116.4378806525924,90.9360710736027,0.00043381595358171765,-0.03960733725111021,
2021-08-17,365.73,44569.5598,115.41228817570767,88.28726319868994,-0.008808065477803662,-0.02912824189170027,
2021-08-18,362.21,44856.0324,114.3014926315125,88.85473305813902,-0.009624586443551353,0.006427539362863444,
2021-08-19,363.96,46666.8683,114.85373473445044,92.44179441639226,0.004831451367991013,0.04036995255960285,
2021-08-20,367.73,49270.61314785,116.04342200763674,97.59951883000349,0.010358281129794644,0.05579429138273673,
2021-08-23,373.23,49486.4032,117.77904004544165,98.02697454675989,0.014956625785222943,0.004379690821026738,
2021-08-24,374.37,47734.0314,118.1387863296412,94.55572396625578,0.0030544168475201694,-0.03541117734739718,
2021-08-25,374.8,48939.9658,118.27448010350597,96.94454378522904,0.0011485963084649775,0.025263619364024548,
2021-08-26,372.42,47130.6185,117.52343084351038,93.36043117541729,-0.006350053361792951,-0.03697075121372484,
2021-08-27,376.04,49005.9495,118.66578307930197,97.0752500411325,0.009720208366897687,0.039790078290612874,
2021-08-30,380.26,47020.6765,119.99747546467228,93.14264849292847,0.011222210403148525,-0.04051085674811794,
2021-08-31,379.95,47225.2696,119.89964972072329,93.54792431233057,-0.0008152316835848827,0.004351130507448175,
2021-09-01,380.58,48744.6322,120.09845687778093,96.55760998933485,0.00165811290959339,0.03217266122288054,
2021-09-02,380.4,49318.558,120.04165483290731,97.69449216606029,-0.00047296232066851296,0.01177413335780586,
2021-09-03,381.57,49987.63656812,120.41086812458582,99.01986122757417,0.003075709779179814,0.013566466564573831,
2021-09-07,382.11,46881.9971,120.58127425920668,92.86794026733732,0.0014152055979244071,-0.06212815170582886,
2021-09-08,380.78,45972.9463,120.16157026097383,91.06721332274275,-0.0034806731046035377,-0.019390189331332852,
2021-09-09,379.47,46319.9526,119.74817760106032,91.75459360375021,-0.003440306738799137,0.007548054408685889,
2021-09-10,376.59,44833.0831,118.83934488308245,88.80927308728856,-0.007589532769389007,-0.032099978876057644,
2021-09-13,376.33,44990.02141159,118.75729748493168,89.12015015413598,-0.0006904060118431143,0.0035005023241418964,
2021-09-14,375.26,47012.9104,118.41964088484964,93.12726472611982,-0.002843249275901405,0.04496305902821551,
2021-09-15,378.05,48092.9703,119.30007258039068,95.26674137990653,0.007434845174012716,0.022973687244855157,
2021-09-16,378.31,47816.2504,119.38211997854144,94.71859051745139,0.0006877397169686716,-0.005753853385928265,
2021-09-17,373.83,47197.5518,117.96838019502036,93.49301848164995,-0.011842140043879401,-0.012939086499346164,
2021-09-20,365.7,42966.0101,115.40282116822873,85.1108123867149,-0.02174785330230322,-0.08965595753633993,0.27006241129829855
2021-09-21,366.15,40538.4344,115.54482628041276,80.30205915418591,0.0012305168170632097,-0.05649990991367382,0.27279524547813716
2021-09-22,369.57,43579.97297675,116.62406513301147,86.32700348972536,0.009340434248259033,0.07502851606795158,0.2946244731961196
2021-09-23,372.98,44844.228,117.70014831645051,88.83134987521373,0.009226939416078217,0.029010000165086813,0.28143043806255463
2021-09-24,373.33,42748.0353,117.81059673703808,84.67902893126598,0.0009383881173252728,-0.046743868575460756,0.27939444829233734
2021-09-27,370.35,42278.30996239,116.8702073274638,83.7485560996122,-0.00798221412691169,-0.010988232191574077,0.29228648240943866
2021-09-28,359.87,40909.3105,113.56306604815552,81.03672281256028,-0.028297556365600163,-0.032380657211885544,0.26185379828635824
2021-09-29,359.28,41543.6399,113.37688156773645,82.29325769744078,-0.0016394809236669472,0.015505746546376153,0.24892583420265457
2021-09-30,357.96,43797.59220008,112.96033323866325,86.75808258795844,-0.0036740146960587694,0.05425505096581573,0.22754755766572882
2021-10-01,360.18,48080.37283834,113.66089179210452,95.24178723142037,0.006201810258129381,0.09778575540625689,0.2382042614643032
2021-10-04,352.62,49176.7613,111.27520590741267,97.41360892131247,-0.020989505247376306,0.022803243754917712,0.21311410094091346
2021-10-05,357.38,51545.04936808,112.77730442740383,102.10492005238845,0.013498950711814395,0.04815868319656902,0.22368302249362385
2021-10-06,359.67,55385.44519073,113.49995266496262,109.71231034977815,0.006407745257149378,0.07450561925406207,0.24109398030448595
2021-10-07,362.97,53809.13817103,114.54132348764557,106.58982421002953,0.009175077154057965,-0.02846067255163698,0.2337271233797357
2021-10-08,361.16,53892.9323,113.97014736974978,106.75581091378152,-0.004986638014160993,0.0015572471854812253,0.2332978561028058
2021-10-11,358.39,57399.22646993,113.09602701252801,113.70138357866215,-0.007669730867205793,0.065060371003973,0.22965072287812005
2021-10-12,357.14,56035.85825463,112.70156836757235,111.00070515596614,-0.003487820530706731,-0.023752379590241235,0.2718682999610509
2021-10-13,360.0,57357.6067,113.6040897472309,113.61893951597524,0.008008064064512599,0.02358754709107691,0.2881158844057486
2021-10-14,366.63,57351.73841607,115.69629840007573,113.60731510841597,0.018416666666666748,-0.00010231047401765281,0.2764056008770647
2021-10-15,368.94,61526.33413299,116.4252579759538,121.87671764372752,0.006300630063006407,0.07278934923706282,0.29580517146815494
2021-10-18,372.65,61953.2331,117.5960112341822,122.7223562730698,0.010055835637230892,0.006938475581646841,0.3020737486234167
2021-10-19,375.47,64217.0839,118.48590993720221,127.20678897375277,0.007567422514423772,0.036541285849374106,0.3062010289099754
2021-10-20,374.98,65986.30293719,118.33128214837959,130.71141202799544,-0.0013050310277785693,0.027550597594015125,0.289679960768012
2021-10-21,377.27,62298.09300772,119.05393038593834,123.40548479343612,0.006106992372926445,-0.055893568290690254,0.2742375616538579
2021-10-22,374.1,60694.00000651,118.05358326233079,120.22795776313767,-0.008402470379303861,-0.025748669401665647,0.27559181468526894
2021-10-25,377.93,62989.54469958,119.26220455047493,124.7751724857167,0.010237904303662004,0.03782160827798098,0.2896743552973619
2021-10-26,379.12,60396.4959,119.63772918047273,119.63863573545768,0.0031487312465270367,-0.04116633660311708,0.27007356881209443
2021-10-27,380.0,58681.0152,119.91542806652151,116.24046225667963,0.002321164802701059,-0.02840364617908242,0.29544042045429125
2021-10-28,384.22,60438.74647139,121.24712045189183,119.72232934457885,0.01110526315789473,0.029954002421382686,0.29731946435796086
2021-10-29,386.11,62220.29366378,121.84354192306479,123.25137308163238,0.004919056790380516,0.029476905071704973,0.3009189032359646
2021-11-01,387.43,61065.03106702,122.26009025213797,120.96292838077733,0.0034187148739996953,-0.01856729579263483,0.29584037262816726
2021-11-02,389.05,63175.51238576,122.77130865600053,125.14355346434651,0.004181400511060085,0.034561209285617345,0.29830762591799104
2021-11-03,393.18,62941.48199104,124.07460001893402,124.67996568946485,0.010615602107698185,-0.0037044479084075155,0.2713857258387675
2021-11-04,398.22,61367.93383097,125.66505727539526,121.56294453899088,0.01281855638638807,-0.025000176517832817,0.2527799703931873
2021-11-05,398.6,61026.01799193,125.78497270346179,120.88564788610525,0.0009542463964642423,-0.005571571628625538,0.2508144350417506
2021-11-08,398.06,67500.02473557,125.61456656884093,133.70992391419918,-0.0013547415955845743,0.10608600981463523,0.23400513686342486
2021-11-09,395.32,66913.3364,124.74991321909812,132.54776059621932,-0.006883384414409943,-0.008691675860391768,0.2400483359133083
2021-11-10,389.51,64871.25216133,122.9164694373442,128.50262240184668,-0.014696954366083204,-0.030518344302287725,0.254354749944727
2021-11-11,390.59,64800.36101601,123.25728170658587,128.36219505113002,0.0027727144360862876,-0.0010927975483454588,0.2544671951476261
2021-11-12,394.7,64315.36363609,124.5542617312001,127.40147002885432,0.010522542819836778,-0.007484485770074212,0.2406426992092945
2021-11-15,394.61,63715.76977569,124.5258607087633,126.21374232404865,-0.00022802128198629035,-0.009322715856706076,0.23807189535951886
2021-11-16,397.42,60189.9985,125.41260374262365,119.22958771287333,0.007120954866830509,-0.055335928422467484,0.2248896564259444
2021-11-17,397.63,60338.9249,125.47887279497618,119.5245940879202,0.0005284082331034057,0.0024742715353280875,0.22456736843251254
2021-11-18,401.75,56749.2716,126.77900848875005,112.41389640296919,0.010361391243115525,-0.059491502474549374,0.19986504889879025
2021-11-19,403.99,58046.88914643,127.4858783805106,114.98433017810609,0.005575606720597426,0.022865800914174228,0.19258321597008207
2021-11-22,399.3,56369.5245,126.00586954463695,111.66166029570033,-0.011609198247481411,-0.028896719033446483,0.20110684513677762
2021-11-23,397.48,57672.52894264,125.43153775758151,114.24276490370275,-0.004557976458802848,0.0231154059608929,0.19176068282873068
2021-11-24,398.76,57103.4606,125.8354634100161,113.11550480128865,0.003220287813223255,-0.009867234072672315,0.20801710999289597
2021-11-26,391.2,53663.60159321,123.44977752532425,106.30153268979265,-0.01895877219380082,-0.06023906380885791,0.2303460985094941
2021-11-29,399.69,57876.49423836,126.12894064186311,114.64679711374559,0.021702453987730186,0.07850558889217485,0.26523876748353403
2021-11-30,393.82,57030.12565284,124.27656284515132,112.97023655518905,-0.014686381946008131,-0.014623701671257039,0.2638678173659403
2021-12-01,387.12,57173.0795,122.16226450818897,113.2534119777446,-0.017012848509471268,0.0025066374223021715,0.2690249405368416
2021-12-02,389.91,56405.66892064,123.04269620373,111.73325830996224,0.007207067575945469,-0.01342258605048563,0.28623502750875346
2021-12-03,383.13,53708.6772,120.90315251349048,106.39082237491333,-0.017388628144956564,-0.0478141962013523,0.30465244065114283
2021-12-06,386.2,50453.04698121,121.87194294550159,99.94178668118585,0.008012945997442067,-0.0606164662493307,0.2853799627047486
2021-12-07,397.83,50559.94761363,125.54198617816907,100.1535447580644,0.030113930605903727,0.002118814200851249,0.2805960225321481
2021-12-08,399.61,50471.21695776,126.10369528858595,99.97777935217435,0.004474272930648837,-0.0017549594107190147,0.2829905407515246
2021-12-09,393.73,47834.99429352,124.24816182271452,94.7557200531254,-0.014714346487825658,-0.05223219932355283,0.30549920878323544
2021-12-10,398.01,47092.3307,125.59878822304269,93.28458736876837,0.0108703934168084,-0.015525529050195996,0.2989735867452759
2021-12-13,392.26,46745.6254,123.78427845624664,92.59780333475867,-0.014446873194140841,-0.007362245504659248,0.2964306153875923
2021-12-14,388.2,48395.29567065,122.50307677743066,95.86561378721753,-0.010350277876918335,0.03529036688532572,0.29203362301608293
2021-12-15,397.05,48787.2417,125.29584398371676,96.64201459548634,0.02279752704791349,0.008098845640232444,0.2922080402090546
2021-12-16,386.84,47709.1644,122.07390577171888,94.5064652483368,-0.025714645510641065,-0.022097525140471252,0.29600867794453073
2021-12-17,384.91,46305.32715138,121.46486162390737,91.72562224218625,-0.004989142798055957,-0.02942489700406492,0.29931642235897654
2021-12-20,380.69,46878.42809013,120.13316923853704,92.86087046195523,-0.01096360188095924,0.012376566023957425,0.2970986436468212
2021-12-21,389.21,48938.9095,122.82179936255481,96.94245137425315,0.022380414510493996,0.04395372229436645,0.3132422691732982
2021-12-22,393.95,48648.50604603,124.31758654422671,96.36719493713531,0.012178515454381866,-0.005933999284761349,0.3107428688005432
2021-12-23,396.92,50795.70373249,125.25482028464137,100.62055099752234,0.007539027795405495,0.04413697071043399,0.31003002439136973
2021-12-27,403.48,50650.17144493,127.3249392533687,100.33226797580585,0.0165272599012396,-0.0028650511138980095,0.30745577516068096
2021-12-28,401.61,47637.8884,126.73482912051502,94.36527554397382,-0.0046346782988004875,-0.0594723168549417,0.3102543035346129
2021-12-29,401.55,46408.302671,126.71589510555714,91.92960511400524,-0.00014939867035179688,-0.02581108798684717,0.30161320360261756
2021-12-30,400.35,47161.0092,126.3372148063997,93.42063171905588,-0.002988419872992143,0.016219221253061633,0.30066542621746584
2021-12-31,397.85,46304.9495942,125.54829751648839,91.72487434406311,-0.006244536030972858,-0.018151850868365238,0.30666522846319993
2022-01-03,401.68,46424.346,126.75691880463253,91.96138513643226,0.009626743747643607,0.002578480418321316,0.3065535047982922
2022-01-04,396.47,45884.45965811,125.11281517245733,90.89193128098223,-0.012970523800039824,-0.011629379590829325,0.30333544067448015
2022-01-05,384.29,43529.7281,121.26921013600935,86.22747406475641,-0.030721113829545788,-0.05131871608939831,0.3216847401187345
2022-01-06,384.02,43119.06385915,121.18400706869892,85.41399459399408,-0.0007025943948582025,-0.009434109946806601,0.336674383793016
2022-01-07,379.86,41512.9242,119.8712486982865,82.23241336551557,-0.01083276912660791,-0.03724894548723312,0.3435881732970754
2022-01-10,380.11,41786.2184,119.9501404272776,82.77377830325217,0.0006581372084453196,0.006583352179271307,0.34373748347769895
2022-01-11,385.82,42674.2972,121.75202751743508,84.53296208493218,0.015021967325247854,0.02125291146231123,0.3486161956144714
2022-01-12,387.35,43900.027,122.2348448988608,86.96099435513372,0.003965579804053876,0.028722905365152762,0.3493968654818465
2022-01-13,377.66,42580.3303,119.17700148316453,84.3468242709288,-0.025016135278172147,-0.030061409757219493,0.3647251588503677
2022-01-14,380.01,43068.72657946,119.91858373568117,85.31428212923922,0.006222528199968158,0.011469997438230406,0.36481101708989344
2022-01-18,370.55,42352.1359,116.9333207106567,83.89479694232891,-0.024894081734691098,-0.01663830664085042,0.3665889327634207
2022-01-19,366.48,41676.49877718,115.64896336268107,82.55643612483627,-0.010983672918634446,-0.015952846496698148,0.3652440791123357
2022-01-20,361.72,40673.94411547,114.1468648426899,80.57048859278405,-0.012988430473695689,-0.02405563545704914,0.36954522382961585
2022-01-21,351.69,36400.668,110.98172867556566,72.10561133529819,-0.027728629879464894,-0.10506175903026571,0.4146263927572392
2022-01-24,353.3,36705.9179,111.48979141026855,72.71027690488441,0.004577895305524882,0.008385832369889545,0.41261323307586956
2022-01-25,345.11,36948.63102657,108.90529836851906,73.191064190723,-0.023181432210585884,0.006612370442042659,0.40119827814261655
2022-01-26,344.57,36775.52950357,108.73489223389821,72.84816962793677,-0.0015647184955521753,-0.0046849238575450425,0.40038262344137726
2022-01-27,341.1,37201.84234666,107.63987503550129,73.69264721200456,-0.010070522680442173,0.011592296531002244,0.37112487862293225
2022-01-28,351.8,37784.7229,111.01644103632175,74.84726774352991,0.031369099970683045,0.01566805611153632,0.37651255501505293
2022-01-31,363.05,38472.00623586,114.56656884092273,76.20869839344952,0.031978396816372934,0.018189450209253666,0.37046032445815186
2022-02-01,365.52,38761.9683,115.34601912335512,76.78308048717538,0.006803470596336458,0.00753696239188395,0.36716456730119823
2022-02-02,368.49,36835.9015,116.28325286376977,72.96775973298972,0.0081254103742614,-0.04968960257882471,0.35801836638512063
2022-02-03,353.55,37027.78,111.56868313925969,73.34784936608656,-0.04054384108116904,0.005209007847954972,0.3349759554003145
2022-02-04,358.01,41653.56035863,112.97611158446148,82.51099770890904,0.012614905953896027,0.12492729401087499,0.33651906509032736
2022-02-07,355.13,43905.99797777,112.06727886648365,86.9728221875893,-0.008044468031619179,0.054075512387102176,0.3245010194617188
2022-02-08,359.12,44082.39258092,113.32639086118212,87.32223997015248,0.011235322276349491,0.004017551388749041,0.3315602398248413
2022-02-09,366.73,44283.9142,115.72785509167221,87.72143153281947,0.02119068834929827,0.004571476439489297,0.3293986022744685
2022-02-10,358.43,43524.37791832,113.10864968916658,86.21687595922737,-0.022632454394240997,-0.017151516423089763,0.3476229124607163
2022-02-11,347.06,42377.6527,109.52065385464988,83.94534284064375,-0.03172167508300083,-0.02634673424791978,0.34514133354255194
2022-02-14,347.49,42594.94190252,109.65634762851464,84.37576820493278,0.0012389788509190591,0.005127447809774477,0.34324820630471964
2022-02-15,356.13,44602.5315,112.38284578244817,88.3525764117679,0.024864024864024836,0.047132112589199915,0.3668131497292225
2022-02-16,356.04,43997.7116,112.35444476001138,87.15449651287005,-0.00025271670457405193,-0.013560214625934264,0.36719469878313277
2022-02-17,345.45,40491.0412,109.01259111994699,80.20817857872132,-0.029743849005729794,-0.07970119973239709,0.4142197520446644
2022-02-18,341.51,39976.23595032,107.76925747104673,79.18840753367353,-0.011405413229121475,-0.012714053144180504,0.41445513173385634
2022-02-22,338.08,38302.8439,106.6868629492884,75.87360691540049,-0.010043629761939621,-0.0418596701400199,0.4157735389362069
2022-02-23,329.42,37287.48634272,103.95405345703557,73.86229829349308,-0.02561523899668705,-0.026508672826771384,0.42216730607874636
2022-02-24,340.49,38296.16592689,107.44737921676293,75.86037860504153,0.03360451702993128,0.027051423496315286,0.42986752186863897
2022-02-25,345.77,39219.476757,109.11357253305563,77.68935305841099,0.015507063349877948,0.024109745917454628,0.4339108328817078
2022-02-28,346.8,43181.1437,109.4386064564991,85.53696774591775,0.002978858778957205,0.10101274342710131,0.41918750243513725
2022-03-01,341.49,44359.8712,107.76294613272745,87.87189376939698,-0.015311418685121092,0.02729727374034341,0.40893990910538763
2022-03-02,347.22,43938.47684298,109.57114456120422,87.03715915062097,0.016779407888957376,-0.009499449516435887,0.41582043527436624
2022-03-03,342.26,42450.88343194,108.00593265802014,84.0904046481651,-0.014284891423305246,-0.033856280825485086,0.41853246422956036
2022-03-04,337.3,39120.04239886,106.44072075483606,77.49238482745938,-0.014491906737567839,-0.0784634090930102,0.42181590196477603
2022-03-07,324.86,37991.87947415,102.51506832023732,75.25762151564233,-0.036881114734657605,-0.02883848931469657,0.43047001398859625
2022-03-08,323.35,38724.82008947,102.03856227713088,76.70949407853371,-0.004648156128793879,0.019292033599408898,0.4310414771349943
2022-03-09,334.99,41955.06531615,105.711761178958,83.10824497048685,0.03599814442554505,0.08341537079363648,0.4591265711145379
2022-03-10,331.27,39461.35101565,104.53785225156994,78.1684786416621,-0.0111048090987792,-0.059437740871305045,0.46085826166199423
2022-03-11,324.4,38770.04591332,102.36990753889361,76.79908132668109,-0.020738370513478488,-0.017518536100191717,0.4633546857055869
2022-03-14,318.17,39599.02436505,100.40392565243461,78.44119399466236,-0.019204685573366076,0.021381931132694154,0.4507604030129765
2022-03-15,328.15,39302.01678631,103.5532834737606,77.8528555324049,0.0313668793412325,-0.007500376170937573,0.44061963427460604
2022-03-16,340.32,41147.27988596,107.39373284104894,81.50811328412338,0.03708669815633092,0.04695085012260125,0.4638097854243801
2022-03-17,344.44,40958.22516015,108.69386853482281,81.1336172287115,0.012106252938410833,-0.00459458623593012,0.4621791730047142
2022-03-18,351.49,41767.09816535,110.91861529237275,82.73590327831273,0.020468006038787623,0.019748731836822353,0.48752898088978963
2022-03-21,350.08,41051.83345849,110.47366594086276,81.31904469333557,-0.004011493925858534,-0.01712507543685149,0.48767407008293984
2022-03-22,356.96,42376.74421839,112.64476632269873,83.94354324120025,0.019652650822669093,0.032274094681780774,0.4909900092771227
2022-03-23,351.83,42925.97797982,111.02590804380068,85.03151327883516,-0.014371358135365275,0.012960735223062736,0.48506976843676985
2022-03-24,359.65,43948.89112507,113.4936413266433,87.0577886670001,0.02222664354944137,0.023829699249505287,0.491438644198695
2022-03-25,359.35,44365.18255014,113.39897125185396,87.88241495403184,-0.0008341443069649346,0.009472171297458143,0.49126304804021437
2022-03-28,364.91,46888.22115088,115.15352330461677,92.88026940903562,0.015472380687352238,0.05686978967997147,0.5107255229567287
2022-03-29,371.19,47498.66565133,117.13528353687398,94.08949100604636,0.01720972294538381,0.013019143944183131,0.5118160693516769
2022-03-30,367.09,47100.45937112,115.84145918141941,93.30068934800818,-0.011045556184164473,-0.00838352561592115,0.5302655865345045
2022-03-31,362.54,45540.82638714,114.40562971378081,90.21123258945163,-0.01239478057152188,-0.03311290388255328,0.531935274489289
2022-04-01,361.85,46231.00475941,114.18788854176529,91.57839797946397,-0.0019032382633640266,0.01515515696625358,0.5289096208535138
2022-04-04,369.3,46605.60296926,116.53886206570104,92.32043471698599,0.020588641702362853,0.008102748616419575,0.5309579798317691
2022-04-05,361.1,45573.53741325,113.9512133547919,90.27602943700032,-0.0222041700514487,-0.022144666955402847,0.5339377175225045
2022-04-06,353.26,43138.51946866,111.47716873362997,85.45253395864583,-0.02171143727499314,-0.053430523123755735,0.5349133836602993
2022-04-07,354.1,43480.17472136,111.74224494304019,86.12931441942884,0.0023778520070203424,0.0079199577757465,0.5235513264929637
2022-04-08,349.15,42283.4292,110.18018870901574,83.75869673102699,-0.01397910194860219,-0.02752393542641618,0.5252888383923207
2022-04-11,340.89,39456.93304169,107.57360598314874,78.15972713432029,-0.023657453816411267,-0.06684642688133724,0.5393554715029448
2022-04-12,339.45,40169.21512315,107.1191896241598,79.57067747530996,-0.004224236557247241,0.01805214005628386,0.5395625790532624
2022-04-13,346.35,41160.0481,109.29660134431506,81.53340567378541,0.020326999558108794,0.024666475902312746,0.5382425756121906
2022-04-14,338.43,39909.71686623,106.79731136987598,79.05664074236702,-0.022867042009527938,-0.030377302541830575,0.5596164799864611
2022-04-18,338.69,40826.6711,106.87935876802676,80.87302349645482,0.0007682534054309631,0.022975713830380107,0.5663047430584982
2022-04-19,346.26,41504.4185,109.26820032187825,82.21556453465524,0.022350822285866156,0.016600604010548414,0.5677232653832489
